index,start_time,end_time,result
109,911.247,913.78917,miss
110,921.497,923.7475,hit
111,929.185,932.26833,miss
112,938.622,941.06,miss
113,944.268,946.20583,hit
114,950.872,953.35167,miss
115,955.164,957.185,miss
116,966.831,969.22667,miss
117,976.706,979.10167,miss
118,995.393,998.45583,miss
119,1007.06,1010.22667,hit
120,1018.539,1020.7475,miss
121,1029.518,1031.72667,miss
122,1034.164,1037.16417,miss
123,1045.76833,1048.185,miss
124,1052.143,1054.70583,miss
125,1056.477,1059.45583,miss
126,1064.497,1066.89333,miss
127,1081.56,1084.45583,miss
128,1092.768,1095.2475,miss
129,1102.872,1105.31,hit
130,1108.539,1110.9975,miss
131,1113.831,1116.16417,hit
132,1124.393,1127.1225,miss
133,1136.352,1139.51833,hit
134,1147.477,1150.6225,hit
135,1159.539,1162.64333,miss
136,1167.768,1171.22667,miss
137,1176.456,1178.78917,hit
138,1185.602,1188.56,miss
139,1192.06,1194.20583,miss
140,1196.477,1198.91417,miss
141,1202.935,1205.4975,miss
142,1210.643,1212.97667,miss
143,1220.997,1224.1225,miss
144,1228.539,1231.3725,miss
145,1240.081,1242.47667,hit
146,1250.143,1252.97667,miss
147,1259.997,1262.51833,hit
148,1268.06,1270.81,miss
149,1275.893,1278.31,miss
150,1284.914,1287.26833,miss
151,1291.81,1293.935,miss
152,1298.018,1300.45583,miss
153,1309.977,1312.685,miss
154,1320.435,1323.2475,miss
155,1333.268,1335.72667,miss
156,1346.352,1349.60167,miss
157,1356.018,1359.28917,miss
158,1361.227,1364.47667,miss
159,1375.456,1377.95583,miss
160,1381.81,1384.4975,hit
161,1392.81,1395.3725,miss
162,1399.247,1401.26833,miss
163,1408.56,1411.81,miss
164,1416.977,1419.9975,hit
165,1426.247,1429.185,miss
166,1436.81,1439.1225,miss
167,1446.227,1448.78917,miss
168,1455.768,1459.53917,hit
169,1466.706,1469.7475,miss
170,1478.872,1482.2475,miss
171,1486.852,1489.56,miss
172,1495.372,1497.72667,miss
173,1500.977,1504.2475,hit
174,1512.622,1515.16417,hit
175,1521.56,1524.47667,hit
176,1528.622,1531.35167,hit
177,1537.768,1540.1225,miss
178,1552.331,1554.95583,miss
179,1562.227,1564.85167,miss
180,1566.622,1569.2475,miss
181,1576.435,1579.185,miss
182,1585.164,1587.39333,miss
183,1594.789,1597.35167,miss
184,1602.185,1604.66417,miss
185,1616.477,1619.01833,hit
186,1623.206,1625.72667,miss
187,1631.977,1634.33083,miss
188,1641.747,1644.14333,miss
189,1655.289,1657.91417,miss
190,1659.914,1662.45583,miss
191,1666.81,1669.53917,hit
192,1675.706,1679.58083,hit
193,1686.643,1688.8725,miss
194,1698.643,1701.58083,miss
195,1707.247,1710.22667,hit
196,1714.622,1717.2475,miss
197,1726.56,1729.41417,miss
198,1739.581,1742.41417,miss
199,1748.268,1750.95583,miss
200,1755.747,1758.435,miss
201,1762.893,1765.20583,miss
202,1774.789,1777.2475,hit
203,1784.622,1788.4975,miss
204,1791.372,1793.45583,miss
205,1795.372,1797.95583,miss
206,1804.102,1806.1225,miss
207,1823.081,1825.28917,miss
208,1827.081,1829.53917,miss
209,1839.518,1842.26833,miss
210,1844.997,1847.26833,miss
211,1857.643,1859.4975,hit
212,1862.956,1865.435,miss
213,1870.789,1873.435,miss
214,1877.31,1880.22667,miss
215,1887.914,1891.6225,hit
216,1896.789,1899.8725,miss
217,1905.164,1907.58083,hit
218,1913.893,1916.28917,miss
219,1924.018,1927.14333,miss
220,1933.227,1935.51833,miss
221,1937.268,1940.22667,hit
222,1947.727,1950.56,hit
223,1956.122,1958.9975,miss
224,1968.081,1971.03917,miss
225,1975.081,1978.26833,hit
226,1982.56,1984.8725,hit
227,1989.06,1991.60167,miss
228,1996.956,1999.26833,hit
229,2002.331,2004.97667,miss
230,2006.852,2008.91417,hit
231,2012.102,2014.33083,miss
232,2016.331,2018.78917,hit
233,2022.831,2025.53917,hit
234,2035.414,2038.3725,miss
235,2045.164,2047.7475,miss
236,2055.581,2059.22667,miss
237,2064.352,2067.185,miss
238,2076.789,2079.01833,miss
239,2087.122,2089.60167,miss
240,2093.747,2096.9975,miss
241,2103.081,2105.935,miss
242,2115.039,2118.31,hit
243,2125.997,2128.435,miss
244,2136.206,2139.20583,miss
245,2145.664,2148.35167,hit
246,2155.227,2157.64333,miss
247,2165.956,2168.685,miss
248,2174.456,2177.20583,miss
249,2181.768,2184.16417,miss
250,2188.018,2190.06,miss
251,2196.143,2198.22667,miss
252,2201.143,2203.39333,miss
253,2207.164,2209.435,miss
254,2218.414,2221.20583,miss
255,2227.685,2230.33083,miss
256,2233.643,2236.39333,hit
257,2245.456,2248.435,miss
258,2250.164,2252.685,hit
259,2259.227,2261.64333,miss
260,2263.393,2265.51833,miss
261,2278.956,2282.06,miss
262,2284.247,2286.72667,miss
263,2292.81,2295.08083,miss
264,2305.143,2307.685,miss
265,2311.06,2312.78917,miss
266,2325.185,2328.06,miss
267,2331.06,2334.03917,miss
268,2340.247,2342.58083,miss
269,2357.268,2359.97667,miss
270,2365.81,2368.7475,hit
